"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Full Load Input Rate (kBtu/hr)","Thermal Efficiency (%)","Turndown Ratio","Control Type","Application","Date Available on Market","Date Qualified","Markets","CB Model Identifier"
"2508182","Thermal Solutions Products LLC","BRYAN STEAM","AMP","BFIT400",,,"399","97","9","Multi-stage","Indoor","2022 Sep 15 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_1141425_BFIT400_03212023084656_4258583"
"2508183","Thermal Solutions Products LLC","BRYAN STEAM","AMP","BFIT650",,,"650","97","10","Multi-stage","Indoor","2022 Sep 15 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_1141425_BFIT650_03212023084712_8932510"
"2508185","Thermal Solutions Products LLC","Burnham by U.S. Boiler","Citadel","CTD500",,,"500","97","10","Multi-stage","Indoor","2023 Apr 24 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_23449_CTD500_05112023171728_6019506"
"2508186","Thermal Solutions Products LLC","Burnham by U.S. Boiler","Citadel","CTD800",,,"800","97","10","Multi-stage","Indoor","2023 Apr 24 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_23449_CTD800_05112023171730_9066463"
"2508187","Thermal Solutions Products LLC","Burnham by U.S. Boiler","Citadel","CTD400",,,"399","97","9","Multi-stage","Indoor","2023 Apr 24 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_23449_CTD400_05112023171727_3118858"
"2508188","Thermal Solutions Products LLC","PB Heat","AMP","PFC-2000",,,"1,999","97","5","Multi-stage","Indoor","2021 Jun 01 12:00:00 AM","2024 Mar 01 12:00:00 AM","United States, Canada","ES_1141425_PFC-2000_06082023151823_8017147"
"2508189","Thermal Solutions Products LLC","PB Heat","AMP","PFC-2500",,,"2,500","97","5","Multi-stage","Indoor","2021 Jun 01 12:00:00 AM","2023 Jun 09 12:00:00 AM","United States, Canada","ES_1141425_PFC-2500_06082023151843_1948157"
"3554339","Thermal Solutions Products LLC","Velocity Boiler Works","AMP","PHX400",,,"399","97","9","Multi-stage","Indoor","2024 Apr 01 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_1141425_PHX400_03222024142348_1678541"
"3554340","Thermal Solutions Products LLC","Velocity Boiler Works","AMP","PHX500",,,"500","97","10","Multi-stage","Indoor","2024 Apr 01 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_1141425_PHX500_03222024142349_3160031"
"3554341","Thermal Solutions Products LLC","Velocity Boiler Works","AMP","PHX650",,,"650","97","10","Multi-stage","Indoor","2024 Apr 01 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_1141425_PHX650_03222024142349_2265634"
"3554342","Thermal Solutions Products LLC","Velocity Boiler Works","AMP","PHX800",,,"800","97","10","Multi-stage","Indoor","2024 Apr 01 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_1141425_PHX800_03222024142350_6593624"
"3554343","Thermal Solutions Products LLC","Velocity Boiler Works","AMP","PHX1000L",,,"999","97","9","Multi-stage","Indoor","2024 Apr 01 12:00:00 AM","2026 Apr 27 12:00:00 AM","United States, Canada","ES_1141425_PHX1000L_03222024142350_8500138"
"4479593","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP500C",,,"500","97","10","Multi-stage","Indoor","2025 Jul 01 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141425_AMP500C_05312025003357_10217486184"
"4479594","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP400C",,,"399","97","9","Multi-stage","Indoor","2025 Jul 01 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141425_AMP400C_05312025003357_10217486183"
"4479596","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP800C",,,"800","97","10","Multi-stage","Indoor","2025 Jul 01 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141425_AMP800C_05312025003402_10217486186"
"4479597","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP1000C",,,"999","97","9","Multi-stage","Indoor","2025 Jul 01 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141425_AMP1000C_05312025003402_10217486187"
"4479598","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP1000C-O",,,"999","97","9","Multi-stage","Outdoor","2025 Jul 11 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141425_AMP1000C-O_07122025003207_10217595612"
"4479599","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP400C-O",,,"399","97","9","Multi-stage","Outdoor","2025 Jul 11 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141425_AMP400C-O_07122025003207_10217595608"
"4479600","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP500C-O",,,"500","97","10","Multi-stage","Outdoor","2025 Jul 11 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141425_AMP500C-O_07122025003207_10217595609"
"4479601","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP800C-O",,,"800","97","10","Multi-stage","Outdoor","2025 Jul 11 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141425_AMP800C-O_07122025003211_10217595611"
"4480930","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT1000C-O",,,"999","97","9","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT1000C-O_07282025150508_10217617071"
"4480931","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT800C-O",,,"800","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT800C-O_07282025150513_10217617072"
"4480932","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT500C-O",,,"500","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT500C-O_07282025150514_10217617074"
"4480933","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT400C-O",,,"399","97","9","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT400C-O_07282025150514_10217617075"
"4480934","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT800C",,,"800","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT800C_07282025150514_10217617077"
"4480935","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT1000C",,,"999","97","9","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT1000C_07282025150514_10217617076"
"4480936","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT650C",,,"650","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT650C_07282025150515_10217617078"
"4480937","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT500C",,,"500","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT500C_07282025150515_10217617079"
"4480938","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT400C",,,"399","97","9","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_BFIT400C_07282025150515_10217617080"
"4480948","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX1000C-O",,,"999","97","9","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX1000C-O_07282025162410_10217617197"
"4480949","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX800C-O",,,"800","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX800C-O_07282025162415_10217617198"
"4480950","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX500C-O",,,"500","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX500C-O_07282025162415_10217617200"
"4480951","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX400C-O",,,"399","97","9","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX400C-O_07282025162415_10217617201"
"4480952","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX800C",,,"800","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX800C_07282025162417_10217617203"
"4480953","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX1000C",,,"999","97","9","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX1000C_07282025162417_10217617202"
"4480954","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX650C",,,"650","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX650C_07282025162417_10217617204"
"4480955","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX500C",,,"500","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX500C_07282025162417_10217617205"
"4480956","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX400C",,,"399","97","9","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_PHX400C_07282025162417_10217617206"
"4480957","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP1500C-O",,,"1,500","96","10","Multi-stage","Outdoor","2025 Sep 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_AMP1500C-O_07312025003210_10217619755"
"4480958","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP1250C",,,"1,250","97","10","Multi-stage","Indoor","2025 Sep 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_AMP1250C_07312025003210_10217619752"
"4480959","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP1250C-O",,,"1,250","97","10","Multi-stage","Outdoor","2025 Sep 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_AMP1250C-O_07312025003210_10217619754"
"4480960","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP1500C",,,"1,500","96","10","Multi-stage","Indoor","2025 Sep 01 12:00:00 AM","2025 Jul 31 12:00:00 AM","United States, Canada","ES_1141425_AMP1500C_07312025003210_10217619753"
"4481167","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX1500C-O",,,"1,500","96","10","Multi-stage","Outdoor","2025 Sep 01 12:00:00 AM","2025 Aug 11 12:00:00 AM","United States, Canada","ES_1141425_PHX1500C-O_07312025162603_10217624228"
"4481168","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX1250C-O",,,"1,250","97","10","Multi-stage","Outdoor","2025 Sep 01 12:00:00 AM","2025 Aug 11 12:00:00 AM","United States, Canada","ES_1141425_PHX1250C-O_07312025162604_10217624229"
"4481169","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX1500C",,,"1,500","96","10","Multi-stage","Indoor","2025 Sep 01 12:00:00 AM","2025 Aug 11 12:00:00 AM","United States, Canada","ES_1141425_PHX1500C_07312025162604_10217624230"
"4481170","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX1250C",,,"1,250","97","10","Multi-stage","Indoor","2025 Sep 01 12:00:00 AM","2025 Aug 11 12:00:00 AM","United States, Canada","ES_1141425_PHX1250C_07312025162605_10217624231"
"4481171","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT1500C-O",,,"1,500","96","10","Multi-stage","Outdoor","2025 Sep 01 12:00:00 AM","2025 Aug 11 12:00:00 AM","United States, Canada","ES_1141425_BFIT1500C-O_07312025162805_10217624232"
"4481172","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT1250C-O",,,"1,250","97","10","Multi-stage","Outdoor","2025 Sep 01 12:00:00 AM","2025 Aug 11 12:00:00 AM","United States, Canada","ES_1141425_BFIT1250C-O_07312025162805_10217624233"
"4481173","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT1500C",,,"1,500","96","10","Multi-stage","Indoor","2025 Sep 01 12:00:00 AM","2025 Aug 11 12:00:00 AM","United States, Canada","ES_1141425_BFIT1500C_07312025162805_10217624234"
"4481174","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT1250C",,,"1,250","97","10","Multi-stage","Indoor","2025 Sep 01 12:00:00 AM","2025 Aug 11 12:00:00 AM","United States, Canada","ES_1141425_BFIT1250C_07312025162805_10217624235"
"4497333","Thermal Solutions Products LLC","THERMAL SOLUTIONS","AMP","AMP650C-O",,,"650","97","10","Multi-stage","Outdoor","2025 Jul 11 12:00:00 AM","2025 Aug 25 12:00:00 AM","United States, Canada","ES_1141225_AMP650C-O_07122025003207_10217595610"
"4497635","Thermal Solutions Products LLC","BRYAN STEAM","BFIT","BFIT650C-O",,,"650","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Aug 29 12:00:00 AM","United States, Canada","ES_1141425_BFIT650C-O_07282025150513_10217617073"
"4497637","Thermal Solutions Products LLC","Velocity Boiler Works","Phantom-XL","PHX650C-O",,,"650","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2025 Aug 29 12:00:00 AM","United States, Canada","ES_1141425_PHX650C-O_07282025162415_10217617199"
"4682274","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD1250C",,,"1,250","97","10","Multi-stage","Indoor","2025 Sep 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD1250C_05222026010201_10218465733"
"4682275","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD1500C",,,"1,500","96","10","Multi-stage","Indoor","2025 Sep 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD1500C_05222026010201_10218465732"
"4682276","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD1250C-O",,,"1,250","97","10","Multi-stage","Outdoor","2025 Sep 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD1250C-O_05222026010201_10218465731"
"4682277","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD1500C-O",,,"1,500","96","10","Multi-stage","Outdoor","2025 Sep 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD1500C-O_05222026010201_10218465730"
"4682278","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD400C",,,"399","97","9","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD400C_05222026010201_10218465729"
"4682279","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD500C",,,"500","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD500C_05222026010201_10218465728"
"4682280","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD650C",,,"650","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD650C_05222026010201_10218465727"
"4682281","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD800C",,,"800","97","10","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD800C_05222026010201_10218465726"
"4682282","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD1000C",,,"999","97","9","Multi-stage","Indoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD1000C_05222026010201_10218465725"
"4682283","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD400C-O",,,"399","97","9","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD400C-O_05222026010201_10218465724"
"4682284","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD500C-O",,,"500","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD500C-O_05222026010201_10218465723"
"4682285","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD650C-O",,,"650","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD650C-O_05222026010201_10218465722"
"4682286","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD800C-O",,,"800","97","10","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD800C-O_05222026010201_10218465721"
"4682287","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD1000C-O",,,"999","97","9","Multi-stage","Outdoor","2025 Aug 01 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD1000C-O_05222026010201_10218465720"
"4682288","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD1500",,,"1,500","97","5","Multi-stage","Indoor","2023 Apr 24 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD1500_05222026010201_10218465719"
"4682289","Thermal Solutions Products LLC","U.S. Boiler Company","Citadel","CTD1250",,,"1,250","97","5","Multi-stage","Indoor","2023 Apr 24 12:00:00 AM","2026 Aug 04 12:00:00 AM","United States, Canada","ES_1141425_CTD1250_05222026010201_10218465718"
"2318280","U.S. Boiler Company, LLC","Burnham by U.S. Boiler","Alpine","ALP500C",,,"500","97","5","Multi-stage","Indoor","2017 Nov 01 12:00:00 AM","2018 Apr 10 12:00:00 AM","United States, Canada","ES_23449_ALP500C_04102018174752_1033193"
"2318281","U.S. Boiler Company, LLC","Burnham by U.S. Boiler","Alpine","ALP600C",,,"625","95","5","Multi-stage","Indoor","2017 Nov 01 12:00:00 AM","2018 Apr 10 12:00:00 AM","United States, Canada","ES_23449_ALP600C_04102018174755_9320542"
"2318282","U.S. Boiler Company, LLC","Burnham by U.S. Boiler","Alpine","ALP700C",,,"725","95","5","Multi-stage","Indoor","2017 Nov 01 12:00:00 AM","2018 Apr 10 12:00:00 AM","United States, Canada","ES_23449_ALP700C_04102018174757_1544607"
"2318283","U.S. Boiler Company, LLC","Burnham by U.S. Boiler","Alpine","ALP800C",,,"800","95","5","Multi-stage","Indoor","2017 Nov 01 12:00:00 AM","2018 Apr 10 12:00:00 AM","United States, Canada","ES_23449_ALP800C_04102018174800_0944772"
"2318329","U.S. Boiler Company, LLC","Burnham by U.S. Boiler","K2FT","ASPN-320",,,"320","95","10","Multi-stage","Indoor","2017 Aug 01 12:00:00 AM","2018 Apr 10 12:00:00 AM","United States, Canada","ES_23449_ASPN-320_04102018180446_2774397"
"2318330","U.S. Boiler Company, LLC","Burnham by U.S. Boiler","K2FT","ASPN-399",,,"399","95","10","Multi-stage","Indoor","2017 Aug 01 12:00:00 AM","2018 Apr 10 12:00:00 AM","United States, Canada","ES_23449_ASPN-399_04102018180448_9841030"
"2371715","U.S. Boiler Company, LLC","Burnham by U.S. Boiler","Alpine","ALP399C",,,"399","94.1","5","Multi-stage","Indoor","2017 Nov 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_23449_ALP399C_03162020181510_814871"
"2323646","Velocity Boiler Works","Velocity Boiler Works","Alpine","PHNTM500C",,,"500","97","5","Multi-stage","Indoor","2017 Nov 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1136570_PHNTM500C_07312018235340_5201219"
"2323649","Velocity Boiler Works","Velocity Boiler Works","K2FT","RPTR399HB",,,"399","95","10","Multi-stage","Indoor","2017 Aug 01 12:00:00 AM","2023 Sep 01 12:00:00 AM","United States, Canada","ES_1136570_RPTR399HB_07312018235713_8960851"
"2323650","Velocity Boiler Works","Velocity Boiler Works","K2FT","RPTR320HB",,,"320","95","10","Multi-stage","Indoor","2017 Aug 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1136570_RPTR320HB_07312018235715_2974013"
"2344403","Velocity Boiler Works","Velocity Boiler Works","PHNTM","PHNTM600C",,,"625","95","5","Multi-stage","Indoor","2019 May 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1136570_PHNTM600C_08122019234256_0050240"
"2344404","Velocity Boiler Works","Velocity Boiler Works","PHNTM","PHNTM700C",,,"725","95","5","Multi-stage","Indoor","2019 May 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1136570_PHNTM700C_08122019234309_7467654"
"2344405","Velocity Boiler Works","Velocity Boiler Works","PHNTM","PHNTM800C",,,"800","95","5","Multi-stage","Indoor","2019 May 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1136570_PHNTM800C_08122019234312_6181682"
"2374392","Velocity Boiler Works","Velocity Boiler Works","Alpine","PHNTM399C",,,"399","94.1","5","Multi-stage","Indoor","2017 Nov 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1136570_PHNTM399C_03162020181510_912860"
"2452868","Viessmann Manufacturing Company","Viessmann","CI2-399","CI2-399",,,"399","98","7","Multi-stage","Indoor","2022 Jan 07 12:00:00 AM","2023 Mar 29 12:00:00 AM","United States, Canada","ES_1105949_CI2-399_03212023142438_3724341"
"2452869","Viessmann Manufacturing Company","Viessmann","CI2-500","CI2-500",,,"500","97.9","10","Multi-stage","Indoor","2022 Jan 07 12:00:00 AM","2023 Mar 29 12:00:00 AM","United States, Canada","ES_1105949_CI2-500_03212023142444_6753159"
"2452870","Viessmann Manufacturing Company","Viessmann","CI2-750","CI2-750",,,"750","97.8","10","Multi-stage","Indoor","2022 Jan 07 12:00:00 AM","2023 Mar 29 12:00:00 AM","United States, Canada","ES_1105949_CI2-750_03212023142451_8851495"
"2452871","Viessmann Manufacturing Company","Viessmann","CI2-1000","CI2-1000",,,"1,000","97.7","10","Multi-stage","Indoor","2022 Jan 07 12:00:00 AM","2023 Mar 29 12:00:00 AM","United States, Canada","ES_1105949_CI2-1000_03212023142456_3420234"
"2452872","Viessmann Manufacturing Company","Viessmann","CI2-1500","CI2-1500",,,"1,500","97.3","30","Multi-stage","Indoor","2022 Jan 07 12:00:00 AM","2023 Mar 29 12:00:00 AM","United States, Canada","ES_1105949_CI2-1500_03212023142501_3619481"
"2452873","Viessmann Manufacturing Company","Viessmann","CI2-2000","CI2-2000",,,"2,000","97","20","Multi-stage","Indoor","2022 Jan 07 12:00:00 AM","2023 Mar 29 12:00:00 AM","United States, Canada","ES_1105949_CI2-2000_03212023142506_7710226"
